record_id,user_id,dialog_id,dialog_name,dimension_id,dimension_name,question_id,question_text,question_type,answer_value,answer_time
497,189,61,6,3,咨访同盟WAI-Observer-Short,item9,,choice,7,2025-11-08 20:26:45.521785+08
912,189,62,5,1,共情评估量表 (TES),evaluation_notes,,text,可以结合家长期望与孩子状态进一步地共情双方，例如 “你把所有希望都寄托在孩子身上，他独处不社交的样子让你吃不好睡不好，既怕他受欺负、学坏，又怕自己的指望落空，这种满心牵挂却无处安放的恐惧，肯定让你特别煎熬吧？”,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q1,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q2,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q3,,choice,7,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q4,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q5,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q6,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q7,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q8,,choice,6,2025-11-16 10:34:03.963084+08
912,189,62,5,1,共情评估量表 (TES),q9,,choice,6,2025-11-16 10:34:03.963084+08
914,189,62,5,2,无条件积极关注,evaluation_notes,,text,引导家长尊重孩子的个体差异，并看到家长的付出，例如 “有些孩子天生喜欢安静独处，这未必是坏事，可能是他自我调节、享受内心世界的方式；你为了孩子的情况寝食难安，这份全身心的付出和爱，本身就值得被肯定”。,2025-11-16 10:36:33.206689+08
914,189,62,5,2,无条件积极关注,positive_regard_level,,choice,第4阶段（4分）- 咨询师清晰地传达出对来访者福祉的深切兴趣和关心，对来访者大部分的行为和状态都展现出非评判的、无条件的积极关注。尽管在更个人化和私密的领域仍存在一些条件性，但来访者被给予做自己的自由，并如其所是地被喜爱。咨询师视自己为对来访者负责（responsible to the client）。,2025-11-16 10:36:33.206689+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,及时肯定家长的用心与付出，巩固同盟，如 “你因为老师的一句话就这么上心，时刻牵挂孩子的方方面面，这份对孩子的重视和爱特别珍贵，接下来我们一起把这份用心转化为更有效的行动，不用独自承受所有焦虑”。,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item1,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item10,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item11,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item12,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item2,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item3,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item4,,choice,3,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item5,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item6,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item7,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item8,,choice,6,2025-11-16 10:35:30.737236+08
913,189,62,5,3,咨访同盟WAI-Observer-Short,item9,,choice,6,2025-11-16 10:35:30.737236+08
371,189,63,4,1,共情评估量表 (TES),evaluation_notes,,text,“把她失眠时的思维反刍转化为有建设性的自我对话”，家长的这句话过于专业化了。,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q1,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q2,,choice,5,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q3,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q4,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q5,,choice,6,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q6,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q7,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q8,,choice,7,2025-10-31 14:50:27.418573+08
371,189,63,4,1,共情评估量表 (TES),q9,,choice,6,2025-10-31 14:50:27.418573+08
373,189,63,4,2,无条件积极关注,evaluation_notes,,text,可以先集中讨论孩子睡眠好时的状态，作为“例外”式的资源，再提出相应的帮助孩子自我调节的方法。,2025-10-31 15:01:22.780969+08
373,189,63,4,2,无条件积极关注,positive_regard_level,,choice,第5阶段（5分）- 咨询师毫无保留地传达积极关注。咨询师对来访者作为人的价值及其作为自由个体的权利有深刻的尊重。来访者可以自由地做自己，即使这意味着他在退行、处于防御状态，甚至不喜欢或拒绝咨询师本人。咨询师真诚地关怀并深深地珍视来访者的个人潜能，这与对其行为或想法的评价完全分开。,2025-10-31 15:01:22.780969+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,“您觉得现在17岁的雨晴，和12岁时需要的安全感有什么不同？”这句话有点突兀。,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item1,,choice,6,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item10,,choice,1,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item11,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item12,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item2,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item3,,choice,6,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item4,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item5,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item6,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item7,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item8,,choice,7,2025-10-31 14:57:05.630556+08
372,189,63,4,3,咨访同盟WAI-Observer-Short,item9,,choice,7,2025-10-31 14:57:05.630556+08
195,189,64,3,1,共情评估量表 (TES),evaluation_notes,,text,可以探讨动漫和网友对女儿成长的好的作用，最好是举例说明，进一步打消家长的顾虑。,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q1,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q2,,choice,6,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q3,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q4,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q5,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q6,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q7,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q8,,choice,7,2025-10-22 16:16:56.798585+08
195,189,64,3,1,共情评估量表 (TES),q9,,choice,6,2025-10-22 16:16:56.798585+08
197,189,64,3,2,无条件积极关注,evaluation_notes,,text,可以通过询问妈妈小时候的经历中，动画电影和同龄伙伴等对自己成长的正向作用及初中阶段已有的自我管理能力，让妈妈有对女儿放心的“心理能量”。,2025-10-22 16:23:45.163713+08
197,189,64,3,2,无条件积极关注,positive_regard_level,,choice,第5阶段（5分）- 咨询师毫无保留地传达积极关注。咨询师对来访者作为人的价值及其作为自由个体的权利有深刻的尊重。来访者可以自由地做自己，即使这意味着他在退行、处于防御状态，甚至不喜欢或拒绝咨询师本人。咨询师真诚地关怀并深深地珍视来访者的个人潜能，这与对其行为或想法的评价完全分开。,2025-10-22 16:23:45.163713+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,妈妈主要是担心网络的负面影响，咨询师在消除妈妈顾虑上做得稍有不足。,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item1,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item10,,choice,6,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item11,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item12,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item2,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item3,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item4,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item5,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item6,,choice,6,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item7,,choice,6,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item8,,choice,7,2025-10-22 16:19:48.270342+08
196,189,64,3,3,咨访同盟WAI-Observer-Short,item9,,choice,7,2025-10-22 16:19:48.270342+08
721,189,65,2,1,共情评估量表 (TES),evaluation_notes,,text,在孩子学习了一天后，睡前陪伴阅读，可能未必是好方法。,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q1,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q2,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q3,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q4,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q5,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q6,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q7,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q8,,choice,7,2025-11-13 17:27:09.458532+08
721,189,65,2,1,共情评估量表 (TES),q9,,choice,7,2025-11-13 17:27:09.458532+08
732,189,65,2,2,无条件积极关注,evaluation_notes,,text,可能妈妈盯得太紧本身，对孩子就是无形的压力。,2025-11-13 18:36:35.620952+08
732,189,65,2,2,无条件积极关注,positive_regard_level,,choice,第5阶段（5分）- 咨询师毫无保留地传达积极关注。咨询师对来访者作为人的价值及其作为自由个体的权利有深刻的尊重。来访者可以自由地做自己，即使这意味着他在退行、处于防御状态，甚至不喜欢或拒绝咨询师本人。咨询师真诚地关怀并深深地珍视来访者的个人潜能，这与对其行为或想法的评价完全分开。,2025-11-13 18:36:35.620952+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,也许陪家长找些生活上的关心孩子的具体方法，比如，睡前泡脚等，可能有利于孩子睡眠。,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item1,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item10,,choice,6,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item11,,choice,6,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item12,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item2,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item3,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item4,,choice,1,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item5,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item6,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item7,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item8,,choice,7,2025-11-13 17:29:50.303817+08
722,189,65,2,3,咨访同盟WAI-Observer-Short,item9,,choice,7,2025-11-13 17:29:50.303817+08
368,189,66,1,1,共情评估量表 (TES),evaluation_notes,,text,理性回应较多，针对家长的情感回应稍少。,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q1,,choice,6,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q2,,choice,5,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q3,,choice,6,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q4,,choice,6,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q5,,choice,7,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q6,,choice,7,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q7,,choice,6,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q8,,choice,7,2025-10-31 14:44:56.100337+08
368,189,66,1,1,共情评估量表 (TES),q9,,choice,6,2025-10-31 14:44:56.100337+08
370,189,66,1,2,无条件积极关注,evaluation_notes,,text,可以在中间加上对家庭左右为难心情的共情。,2025-10-31 14:48:33.512151+08
370,189,66,1,2,无条件积极关注,positive_regard_level,,choice,第5阶段（5分）- 咨询师毫无保留地传达积极关注。咨询师对来访者作为人的价值及其作为自由个体的权利有深刻的尊重。来访者可以自由地做自己，即使这意味着他在退行、处于防御状态，甚至不喜欢或拒绝咨询师本人。咨询师真诚地关怀并深深地珍视来访者的个人潜能，这与对其行为或想法的评价完全分开。,2025-10-31 14:48:33.512151+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,表面是亲子关系，实则是与爷爷的关系。教练较快地厘清了目标。,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item1,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item10,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item11,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item12,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item2,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item3,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item4,,choice,6,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item5,,choice,7,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item6,,choice,6,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item7,,choice,6,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item8,,choice,6,2025-10-31 14:47:48.143743+08
369,189,66,1,3,咨访同盟WAI-Observer-Short,item9,,choice,7,2025-10-31 14:47:48.143743+08
198,208,47,24,1,共情评估量表 (TES),evaluation_notes,,text,对对话内容的关注多于对来访情绪的,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),evaluation_notes,,text,对对话内容的关注多于对来访情绪的,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q1,,choice,4,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q1,,choice,4,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q2,,choice,4,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q2,,choice,4,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q3,,choice,3,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q3,,choice,3,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q4,,choice,4,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q4,,choice,4,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q5,,choice,2,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q5,,choice,2,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q6,,choice,2,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q6,,choice,2,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q7,,choice,2,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q7,,choice,2,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q8,,choice,2,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q8,,choice,2,2025-10-22 16:23:47.199247+08
198,208,47,24,1,共情评估量表 (TES),q9,,choice,2,2025-10-22 16:23:47.197061+08
199,208,47,24,1,共情评估量表 (TES),q9,,choice,2,2025-10-22 16:23:47.199247+08
204,208,47,24,2,无条件积极关注,evaluation_notes,,text,对来访的情绪回应比较少，前期较为关注谈话内容,2025-10-22 16:35:30.08101+08
204,208,47,24,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-10-22 16:35:30.08101+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,第17轮的为什么可以换成我觉察到。。。对来访的共情和理解表达的比较少，这段对话较少谈及咨询目标的问题,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item10,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item11,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item12,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item4,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item5,,choice,4,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item6,,choice,4,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item7,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item8,,choice,3,2025-10-22 16:34:40.722799+08
203,208,47,24,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-10-22 16:34:40.722799+08
682,208,48,19,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q1,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q2,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q3,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q4,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q5,,choice,4,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q6,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q7,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q8,,choice,5,2025-11-13 10:20:22.752871+08
682,208,48,19,1,共情评估量表 (TES),q9,,choice,5,2025-11-13 10:20:22.752871+08
684,208,48,19,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-13 10:21:18.773979+08
684,208,48,19,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-13 10:21:18.773979+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item1,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item10,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item11,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item4,,choice,3,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item7,,choice,5,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item8,,choice,4,2025-11-13 10:21:14.957873+08
683,208,48,19,3,咨访同盟WAI-Observer-Short,item9,,choice,4,2025-11-13 10:21:14.957873+08
211,208,49,18,1,共情评估量表 (TES),evaluation_notes,,text,共情表达较少，更多是在推进问题解决,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q1,,choice,4,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q2,,choice,4,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q3,,choice,2,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q4,,choice,3,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q5,,choice,2,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q6,,choice,4,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q7,,choice,3,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q8,,choice,2,2025-10-22 16:43:04.272373+08
211,208,49,18,1,共情评估量表 (TES),q9,,choice,3,2025-10-22 16:43:04.272373+08
213,208,49,18,2,无条件积极关注,evaluation_notes,,text,教练对来访者情绪和想法的接纳表现的较少,2025-10-22 16:45:30.623833+08
213,208,49,18,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-10-22 16:45:30.623833+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,双方对咨询目标的探讨较少，更多是教练在引导，提供方法,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item1,,choice,4,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item10,,choice,5,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item11,,choice,3,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item2,,choice,3,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item3,,choice,2,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item4,,choice,5,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item5,,choice,4,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item6,,choice,3,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item7,,choice,3,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item8,,choice,3,2025-10-22 16:44:54.360069+08
212,208,49,18,3,咨访同盟WAI-Observer-Short,item9,,choice,4,2025-10-22 16:44:54.360069+08
205,208,50,17,1,共情评估量表 (TES),evaluation_notes,,text,可以对来访的情绪捕捉和回应再多一点,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q1,,choice,5,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q2,,choice,5,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q3,,choice,5,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q4,,choice,4,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q5,,choice,5,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q6,,choice,6,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q7,,choice,6,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q8,,choice,4,2025-10-22 16:37:42.194769+08
205,208,50,17,1,共情评估量表 (TES),q9,,choice,5,2025-10-22 16:37:42.194769+08
209,208,50,17,2,无条件积极关注,evaluation_notes,,text,教练在对来访的关注方面做的还是不错的，,2025-10-22 16:41:11.473796+08
209,208,50,17,2,无条件积极关注,positive_regard_level,,choice,第4阶段（4分）- 咨询师清晰地传达出对来访者福祉的深切兴趣和关心，对来访者大部分的行为和状态都展现出非评判的、无条件的积极关注。尽管在更个人化和私密的领域仍存在一些条件性，但来访者被给予做自己的自由，并如其所是地被喜爱。咨询师视自己为对来访者负责（responsible to the client）。,2025-10-22 16:41:11.473796+08
207,208,50,17,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,教练没有很明确的和来访谈到关于咨询目标的设定，而是已经开始寻找其他的理解了,2025-10-22 16:39:18.942358+08
207,208,50,17,3,咨访同盟WAI-Observer-Short,item1,,choice,4,2025-10-22 16:39:18.942358+08
207,208,50,17,3,咨访同盟WAI-Observer-Short,item10,,choice,3,2025-10-22 16:39:18.942358+08
207,208,50,17,3,咨访同盟WAI-Observer-Short,item11,,choice,3,2025-10-22 16:39:18.942358+08
207,208,50,17,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-10-22 16:39:18.942358+08
